participant_id,block,game,horizon,info_condition,reward_mean_H,reward_mean_I,trial_num,is_free,choice,model_choice,reward,cumulative_reward,log_likelihood,prompt,top2_tokens
31,4,246,6,2,60,80,9,True,I,I,93,726,-0.08984375,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 246. There are 10 trials in this game.', 'You are instructed to press H and get 53 points.', 'You are instructed to press I and get 89 points.', 'You are instructed to press H and get 63 points.', 'You are instructed to press I and get 89 points.', 'You press <<I>> and get 89 points.', 'You press <<I>> and get 80 points.', 'You press <<I>> and get 86 points.', 'You press <<I>> and get 84 points.']You press <<","[{'token': 'I', 'prob': 0.9140625}, {'token': 'H', 'prob': 0.0849609375}]"
31,4,246,6,2,60,80,10,True,I,I,92,818,-0.05615234375,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 246. There are 10 trials in this game.', 'You are instructed to press H and get 53 points.', 'You are instructed to press I and get 89 points.', 'You are instructed to press H and get 63 points.', 'You are instructed to press I and get 89 points.', 'You press <<I>> and get 89 points.', 'You press <<I>> and get 80 points.', 'You press <<I>> and get 86 points.', 'You press <<I>> and get 84 points.', 'You press <<I>> and get 93 points.']You press <<","[{'token': 'I', 'prob': 0.9453125}, {'token': 'H', 'prob': 0.053466796875}]"
31,4,247,1,3,40,36,5,True,H,H,41,174,-0.38671875,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 247. There are 5 trials in this game.', 'You are instructed to press I and get 26 points.', 'You are instructed to press H and get 39 points.', 'You are instructed to press I and get 53 points.', 'You are instructed to press I and get 15 points.']You press <<","[{'token': 'H', 'prob': 0.6796875}, {'token': 'I', 'prob': 0.3203125}]"
31,4,248,1,2,40,44,5,True,I,I,53,218,-0.1611328125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 248. There are 5 trials in this game.', 'You are instructed to press I and get 43 points.', 'You are instructed to press H and get 32 points.', 'You are instructed to press I and get 53 points.', 'You are instructed to press H and get 37 points.']You press <<","[{'token': 'I', 'prob': 0.8515625}, {'token': 'H', 'prob': 0.1484375}]"
31,4,249,6,1,48,40,5,True,H,H,38,212,-0.251953125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 249. There are 10 trials in this game.', 'You are instructed to press I and get 41 points.', 'You are instructed to press H and get 49 points.', 'You are instructed to press H and get 36 points.', 'You are instructed to press H and get 48 points.']You press <<","[{'token': 'H', 'prob': 0.77734375}, {'token': 'I', 'prob': 0.22265625}]"
31,4,249,6,1,48,40,6,True,H,H,50,262,-0.51953125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 249. There are 10 trials in this game.', 'You are instructed to press I and get 41 points.', 'You are instructed to press H and get 49 points.', 'You are instructed to press H and get 36 points.', 'You are instructed to press H and get 48 points.', 'You press <<H>> and get 38 points.']You press <<","[{'token': 'H', 'prob': 0.59375}, {'token': 'I', 'prob': 0.40625}]"
31,4,249,6,1,48,40,7,True,H,H,55,317,-0.1796875,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 249. There are 10 trials in this game.', 'You are instructed to press I and get 41 points.', 'You are instructed to press H and get 49 points.', 'You are instructed to press H and get 36 points.', 'You are instructed to press H and get 48 points.', 'You press <<H>> and get 38 points.', 'You press <<H>> and get 50 points.']You press <<","[{'token': 'H', 'prob': 0.8359375}, {'token': 'I', 'prob': 0.1640625}]"
31,4,249,6,1,48,40,8,True,H,H,46,363,-0.08984375,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 249. There are 10 trials in this game.', 'You are instructed to press I and get 41 points.', 'You are instructed to press H and get 49 points.', 'You are instructed to press H and get 36 points.', 'You are instructed to press H and get 48 points.', 'You press <<H>> and get 38 points.', 'You press <<H>> and get 50 points.', 'You press <<H>> and get 55 points.']You press <<","[{'token': 'H', 'prob': 0.9140625}, {'token': 'I', 'prob': 0.0849609375}]"
31,4,249,6,1,48,40,9,True,H,H,51,414,-0.0986328125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 249. There are 10 trials in this game.', 'You are instructed to press I and get 41 points.', 'You are instructed to press H and get 49 points.', 'You are instructed to press H and get 36 points.', 'You are instructed to press H and get 48 points.', 'You press <<H>> and get 38 points.', 'You press <<H>> and get 50 points.', 'You press <<H>> and get 55 points.', 'You press <<H>> and get 46 points.']You press <<","[{'token': 'H', 'prob': 0.90625}, {'token': 'I', 'prob': 0.09521484375}]"
31,4,249,6,1,48,40,10,True,H,H,50,464,-0.06884765625,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 249. There are 10 trials in this game.', 'You are instructed to press I and get 41 points.', 'You are instructed to press H and get 49 points.', 'You are instructed to press H and get 36 points.', 'You are instructed to press H and get 48 points.', 'You press <<H>> and get 38 points.', 'You press <<H>> and get 50 points.', 'You press <<H>> and get 55 points.', 'You press <<H>> and get 46 points.', 'You press <<H>> and get 51 points.']You press <<","[{'token': 'H', 'prob': 0.93359375}, {'token': 'I', 'prob': 0.0673828125}]"
31,4,250,1,2,60,72,5,True,I,I,76,364,-0.4765625,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 250. There are 5 trials in this game.', 'You are instructed to press H and get 72 points.', 'You are instructed to press I and get 71 points.', 'You are instructed to press H and get 62 points.', 'You are instructed to press I and get 83 points.']You press <<","[{'token': 'I', 'prob': 0.62109375}, {'token': 'H', 'prob': 0.376953125}]"
31,4,251,1,2,52,60,5,True,H,H,47,259,-0.38671875,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 251. There are 5 trials in this game.', 'You are instructed to press I and get 58 points.', 'You are instructed to press H and get 49 points.', 'You are instructed to press H and get 63 points.', 'You are instructed to press I and get 42 points.']You press <<","[{'token': 'H', 'prob': 0.6796875}, {'token': 'I', 'prob': 0.3203125}]"
31,4,252,6,2,68,60,5,True,H,H,75,345,-0.314453125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 252. There are 10 trials in this game.', 'You are instructed to press H and get 62 points.', 'You are instructed to press I and get 63 points.', 'You are instructed to press H and get 75 points.', 'You are instructed to press I and get 70 points.']You press <<","[{'token': 'H', 'prob': 0.73046875}, {'token': 'I', 'prob': 0.26953125}]"
31,4,252,6,2,68,60,6,True,H,I,68,413,-0.9765625,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 252. There are 10 trials in this game.', 'You are instructed to press H and get 62 points.', 'You are instructed to press I and get 63 points.', 'You are instructed to press H and get 75 points.', 'You are instructed to press I and get 70 points.', 'You press <<H>> and get 75 points.']You press <<","[{'token': 'I', 'prob': 0.62109375}, {'token': 'H', 'prob': 0.376953125}]"
31,4,252,6,2,68,60,7,True,H,H,61,474,-0.51953125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 252. There are 10 trials in this game.', 'You are instructed to press H and get 62 points.', 'You are instructed to press I and get 63 points.', 'You are instructed to press H and get 75 points.', 'You are instructed to press I and get 70 points.', 'You press <<H>> and get 75 points.', 'You press <<H>> and get 68 points.']You press <<","[{'token': 'H', 'prob': 0.59375}, {'token': 'I', 'prob': 0.40625}]"
31,4,252,6,2,68,60,8,True,I,H,70,544,-0.7578125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 252. There are 10 trials in this game.', 'You are instructed to press H and get 62 points.', 'You are instructed to press I and get 63 points.', 'You are instructed to press H and get 75 points.', 'You are instructed to press I and get 70 points.', 'You press <<H>> and get 75 points.', 'You press <<H>> and get 68 points.', 'You press <<H>> and get 61 points.']You press <<","[{'token': 'H', 'prob': 0.53125}, {'token': 'I', 'prob': 0.46875}]"
31,4,252,6,2,68,60,9,True,I,I,74,618,-0.4765625,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 252. There are 10 trials in this game.', 'You are instructed to press H and get 62 points.', 'You are instructed to press I and get 63 points.', 'You are instructed to press H and get 75 points.', 'You are instructed to press I and get 70 points.', 'You press <<H>> and get 75 points.', 'You press <<H>> and get 68 points.', 'You press <<H>> and get 61 points.', 'You press <<I>> and get 70 points.']You press <<","[{'token': 'I', 'prob': 0.62109375}, {'token': 'H', 'prob': 0.376953125}]"
31,4,252,6,2,68,60,10,True,I,I,69,687,-0.34765625,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 252. There are 10 trials in this game.', 'You are instructed to press H and get 62 points.', 'You are instructed to press I and get 63 points.', 'You are instructed to press H and get 75 points.', 'You are instructed to press I and get 70 points.', 'You press <<H>> and get 75 points.', 'You press <<H>> and get 68 points.', 'You press <<H>> and get 61 points.', 'You press <<I>> and get 70 points.', 'You press <<I>> and get 74 points.']You press <<","[{'token': 'I', 'prob': 0.70703125}, {'token': 'H', 'prob': 0.294921875}]"
31,4,253,6,3,40,70,5,True,I,I,81,369,-0.251953125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 253. There are 10 trials in this game.', 'You are instructed to press I and get 80 points.', 'You are instructed to press I and get 79 points.', 'You are instructed to press I and get 81 points.', 'You are instructed to press H and get 48 points.']You press <<","[{'token': 'I', 'prob': 0.77734375}, {'token': 'H', 'prob': 0.22265625}]"
31,4,253,6,3,40,70,6,True,I,I,74,443,-0.203125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 253. There are 10 trials in this game.', 'You are instructed to press I and get 80 points.', 'You are instructed to press I and get 79 points.', 'You are instructed to press I and get 81 points.', 'You are instructed to press H and get 48 points.', 'You press <<I>> and get 81 points.']You press <<","[{'token': 'I', 'prob': 0.81640625}, {'token': 'H', 'prob': 0.1826171875}]"
31,4,253,6,3,40,70,7,True,I,I,68,511,-0.1611328125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 253. There are 10 trials in this game.', 'You are instructed to press I and get 80 points.', 'You are instructed to press I and get 79 points.', 'You are instructed to press I and get 81 points.', 'You are instructed to press H and get 48 points.', 'You press <<I>> and get 81 points.', 'You press <<I>> and get 74 points.']You press <<","[{'token': 'I', 'prob': 0.8515625}, {'token': 'H', 'prob': 0.1484375}]"
31,4,253,6,3,40,70,8,True,I,I,64,575,-0.203125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 253. There are 10 trials in this game.', 'You are instructed to press I and get 80 points.', 'You are instructed to press I and get 79 points.', 'You are instructed to press I and get 81 points.', 'You are instructed to press H and get 48 points.', 'You press <<I>> and get 81 points.', 'You press <<I>> and get 74 points.', 'You press <<I>> and get 68 points.']You press <<","[{'token': 'I', 'prob': 0.81640625}, {'token': 'H', 'prob': 0.1826171875}]"
31,4,253,6,3,40,70,9,True,I,I,69,644,-0.2275390625,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 253. There are 10 trials in this game.', 'You are instructed to press I and get 80 points.', 'You are instructed to press I and get 79 points.', 'You are instructed to press I and get 81 points.', 'You are instructed to press H and get 48 points.', 'You press <<I>> and get 81 points.', 'You press <<I>> and get 74 points.', 'You press <<I>> and get 68 points.', 'You press <<I>> and get 64 points.']You press <<","[{'token': 'I', 'prob': 0.796875}, {'token': 'H', 'prob': 0.2021484375}]"
31,4,253,6,3,40,70,10,True,H,I,36,680,-2.359375,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 253. There are 10 trials in this game.', 'You are instructed to press I and get 80 points.', 'You are instructed to press I and get 79 points.', 'You are instructed to press I and get 81 points.', 'You are instructed to press H and get 48 points.', 'You press <<I>> and get 81 points.', 'You press <<I>> and get 74 points.', 'You press <<I>> and get 68 points.', 'You press <<I>> and get 64 points.', 'You press <<I>> and get 69 points.']You press <<","[{'token': 'I', 'prob': 0.90625}, {'token': 'H', 'prob': 0.09521484375}]"
31,4,254,6,2,80,60,5,True,H,H,82,389,-0.203125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 254. There are 10 trials in this game.', 'You are instructed to press H and get 84 points.', 'You are instructed to press H and get 88 points.', 'You are instructed to press I and get 62 points.', 'You are instructed to press I and get 73 points.']You press <<","[{'token': 'H', 'prob': 0.81640625}, {'token': 'I', 'prob': 0.1826171875}]"
31,4,254,6,2,80,60,6,True,H,H,87,476,-0.283203125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 254. There are 10 trials in this game.', 'You are instructed to press H and get 84 points.', 'You are instructed to press H and get 88 points.', 'You are instructed to press I and get 62 points.', 'You are instructed to press I and get 73 points.', 'You press <<H>> and get 82 points.']You press <<","[{'token': 'H', 'prob': 0.75390625}, {'token': 'I', 'prob': 0.2451171875}]"
31,4,254,6,2,80,60,7,True,H,H,68,544,-0.1611328125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 254. There are 10 trials in this game.', 'You are instructed to press H and get 84 points.', 'You are instructed to press H and get 88 points.', 'You are instructed to press I and get 62 points.', 'You are instructed to press I and get 73 points.', 'You press <<H>> and get 82 points.', 'You press <<H>> and get 87 points.']You press <<","[{'token': 'H', 'prob': 0.8515625}, {'token': 'I', 'prob': 0.1484375}]"
31,4,254,6,2,80,60,8,True,H,H,99,643,-0.1611328125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 254. There are 10 trials in this game.', 'You are instructed to press H and get 84 points.', 'You are instructed to press H and get 88 points.', 'You are instructed to press I and get 62 points.', 'You are instructed to press I and get 73 points.', 'You press <<H>> and get 82 points.', 'You press <<H>> and get 87 points.', 'You press <<H>> and get 68 points.']You press <<","[{'token': 'H', 'prob': 0.8515625}, {'token': 'I', 'prob': 0.1484375}]"
31,4,254,6,2,80,60,9,True,H,H,80,723,-0.06884765625,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 254. There are 10 trials in this game.', 'You are instructed to press H and get 84 points.', 'You are instructed to press H and get 88 points.', 'You are instructed to press I and get 62 points.', 'You are instructed to press I and get 73 points.', 'You press <<H>> and get 82 points.', 'You press <<H>> and get 87 points.', 'You press <<H>> and get 68 points.', 'You press <<H>> and get 99 points.']You press <<","[{'token': 'H', 'prob': 0.93359375}, {'token': 'I', 'prob': 0.0673828125}]"
31,4,254,6,2,80,60,10,True,H,H,77,800,-0.0439453125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 254. There are 10 trials in this game.', 'You are instructed to press H and get 84 points.', 'You are instructed to press H and get 88 points.', 'You are instructed to press I and get 62 points.', 'You are instructed to press I and get 73 points.', 'You press <<H>> and get 82 points.', 'You press <<H>> and get 87 points.', 'You press <<H>> and get 68 points.', 'You press <<H>> and get 99 points.', 'You press <<H>> and get 80 points.']You press <<","[{'token': 'H', 'prob': 0.95703125}, {'token': 'I', 'prob': 0.0419921875}]"
31,4,255,6,1,48,60,5,True,I,I,59,247,-0.4765625,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 255. There are 10 trials in this game.', 'You are instructed to press I and get 53 points.', 'You are instructed to press H and get 45 points.', 'You are instructed to press H and get 50 points.', 'You are instructed to press H and get 40 points.']You press <<","[{'token': 'I', 'prob': 0.62109375}, {'token': 'H', 'prob': 0.376953125}]"
31,4,255,6,1,48,60,6,True,I,I,63,310,-0.34765625,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 255. There are 10 trials in this game.', 'You are instructed to press I and get 53 points.', 'You are instructed to press H and get 45 points.', 'You are instructed to press H and get 50 points.', 'You are instructed to press H and get 40 points.', 'You press <<I>> and get 59 points.']You press <<","[{'token': 'I', 'prob': 0.70703125}, {'token': 'H', 'prob': 0.294921875}]"
31,4,255,6,1,48,60,7,True,I,I,56,366,-0.1796875,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 255. There are 10 trials in this game.', 'You are instructed to press I and get 53 points.', 'You are instructed to press H and get 45 points.', 'You are instructed to press H and get 50 points.', 'You are instructed to press H and get 40 points.', 'You press <<I>> and get 59 points.', 'You press <<I>> and get 63 points.']You press <<","[{'token': 'I', 'prob': 0.8359375}, {'token': 'H', 'prob': 0.1640625}]"
