participant_id,block,game,horizon,info_condition,reward_mean_H,reward_mean_I,trial_num,choice,reward,cumulative_reward,is_free,prompt
28,3,228,6,2.0,40.0,60.0,8,I,47.0,424.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 228. There are 10 trials in this game.', 'You are instructed to press I and get 56.0 points.', 'You are instructed to press I and get 63.0 points.', 'You are instructed to press H and get 50.0 points.', 'You are instructed to press H and get 31.0 points.', 'You press <<I>> and get 60.0 points.', 'You press <<I>> and get 50.0 points.', 'You press <<I>> and get 67.0 points.']You press <<"
28,3,228,6,2.0,40.0,60.0,9,I,59.0,483.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 228. There are 10 trials in this game.', 'You are instructed to press I and get 56.0 points.', 'You are instructed to press I and get 63.0 points.', 'You are instructed to press H and get 50.0 points.', 'You are instructed to press H and get 31.0 points.', 'You press <<I>> and get 60.0 points.', 'You press <<I>> and get 50.0 points.', 'You press <<I>> and get 67.0 points.', 'You press <<I>> and get 47.0 points.']You press <<"
28,3,228,6,2.0,40.0,60.0,10,I,55.0,538.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 228. There are 10 trials in this game.', 'You are instructed to press I and get 56.0 points.', 'You are instructed to press I and get 63.0 points.', 'You are instructed to press H and get 50.0 points.', 'You are instructed to press H and get 31.0 points.', 'You press <<I>> and get 60.0 points.', 'You press <<I>> and get 50.0 points.', 'You press <<I>> and get 67.0 points.', 'You press <<I>> and get 47.0 points.', 'You press <<I>> and get 59.0 points.']You press <<"
28,3,229,1,1.0,40.0,10.0,1,H,36.0,135.0,False,
28,3,229,1,1.0,40.0,10.0,2,H,49.0,135.0,False,
28,3,229,1,1.0,40.0,10.0,3,I,13.0,135.0,False,
28,3,229,1,1.0,40.0,10.0,4,H,37.0,135.0,False,
28,3,229,1,1.0,40.0,10.0,5,H,44.0,179.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 229. There are 5 trials in this game.', 'You are instructed to press H and get 36.0 points.', 'You are instructed to press H and get 49.0 points.', 'You are instructed to press I and get 13.0 points.', 'You are instructed to press H and get 37.0 points.']You press <<"
28,3,230,1,2.0,56.0,60.0,1,H,57.0,218.0,False,
28,3,230,1,2.0,56.0,60.0,2,H,52.0,218.0,False,
28,3,230,1,2.0,56.0,60.0,3,I,52.0,218.0,False,
28,3,230,1,2.0,56.0,60.0,4,I,57.0,218.0,False,
28,3,230,1,2.0,56.0,60.0,5,H,59.0,277.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 230. There are 5 trials in this game.', 'You are instructed to press H and get 57.0 points.', 'You are instructed to press H and get 52.0 points.', 'You are instructed to press I and get 52.0 points.', 'You are instructed to press I and get 57.0 points.']You press <<"
28,3,231,6,3.0,60.0,40.0,1,I,39.0,206.0,False,
28,3,231,6,3.0,60.0,40.0,2,H,73.0,206.0,False,
28,3,231,6,3.0,60.0,40.0,3,I,46.0,206.0,False,
28,3,231,6,3.0,60.0,40.0,4,I,48.0,206.0,False,
28,3,231,6,3.0,60.0,40.0,5,H,70.0,276.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 231. There are 10 trials in this game.', 'You are instructed to press I and get 39.0 points.', 'You are instructed to press H and get 73.0 points.', 'You are instructed to press I and get 46.0 points.', 'You are instructed to press I and get 48.0 points.']You press <<"
28,3,231,6,3.0,60.0,40.0,6,H,53.0,329.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 231. There are 10 trials in this game.', 'You are instructed to press I and get 39.0 points.', 'You are instructed to press H and get 73.0 points.', 'You are instructed to press I and get 46.0 points.', 'You are instructed to press I and get 48.0 points.', 'You press <<H>> and get 70.0 points.']You press <<"
28,3,231,6,3.0,60.0,40.0,7,H,59.0,388.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 231. There are 10 trials in this game.', 'You are instructed to press I and get 39.0 points.', 'You are instructed to press H and get 73.0 points.', 'You are instructed to press I and get 46.0 points.', 'You are instructed to press I and get 48.0 points.', 'You press <<H>> and get 70.0 points.', 'You press <<H>> and get 53.0 points.']You press <<"
28,3,231,6,3.0,60.0,40.0,8,H,57.0,445.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 231. There are 10 trials in this game.', 'You are instructed to press I and get 39.0 points.', 'You are instructed to press H and get 73.0 points.', 'You are instructed to press I and get 46.0 points.', 'You are instructed to press I and get 48.0 points.', 'You press <<H>> and get 70.0 points.', 'You press <<H>> and get 53.0 points.', 'You press <<H>> and get 59.0 points.']You press <<"
28,3,231,6,3.0,60.0,40.0,9,H,73.0,518.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 231. There are 10 trials in this game.', 'You are instructed to press I and get 39.0 points.', 'You are instructed to press H and get 73.0 points.', 'You are instructed to press I and get 46.0 points.', 'You are instructed to press I and get 48.0 points.', 'You press <<H>> and get 70.0 points.', 'You press <<H>> and get 53.0 points.', 'You press <<H>> and get 59.0 points.', 'You press <<H>> and get 57.0 points.']You press <<"
28,3,231,6,3.0,60.0,40.0,10,H,70.0,588.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 231. There are 10 trials in this game.', 'You are instructed to press I and get 39.0 points.', 'You are instructed to press H and get 73.0 points.', 'You are instructed to press I and get 46.0 points.', 'You are instructed to press I and get 48.0 points.', 'You press <<H>> and get 70.0 points.', 'You press <<H>> and get 53.0 points.', 'You press <<H>> and get 59.0 points.', 'You press <<H>> and get 57.0 points.', 'You press <<H>> and get 73.0 points.']You press <<"
28,3,232,1,1.0,60.0,48.0,1,I,51.0,246.0,False,
28,3,232,1,1.0,60.0,48.0,2,H,65.0,246.0,False,
28,3,232,1,1.0,60.0,48.0,3,H,66.0,246.0,False,
28,3,232,1,1.0,60.0,48.0,4,H,64.0,246.0,False,
28,3,232,1,1.0,60.0,48.0,5,I,49.0,295.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 232. There are 5 trials in this game.', 'You are instructed to press I and get 51.0 points.', 'You are instructed to press H and get 65.0 points.', 'You are instructed to press H and get 66.0 points.', 'You are instructed to press H and get 64.0 points.']You press <<"
28,3,233,6,3.0,60.0,80.0,1,I,94.0,305.0,False,
28,3,233,6,3.0,60.0,80.0,2,I,73.0,305.0,False,
28,3,233,6,3.0,60.0,80.0,3,H,65.0,305.0,False,
28,3,233,6,3.0,60.0,80.0,4,I,73.0,305.0,False,
28,3,233,6,3.0,60.0,80.0,5,I,73.0,378.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 233. There are 10 trials in this game.', 'You are instructed to press I and get 94.0 points.', 'You are instructed to press I and get 73.0 points.', 'You are instructed to press H and get 65.0 points.', 'You are instructed to press I and get 73.0 points.']You press <<"
28,3,233,6,3.0,60.0,80.0,6,I,83.0,461.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 233. There are 10 trials in this game.', 'You are instructed to press I and get 94.0 points.', 'You are instructed to press I and get 73.0 points.', 'You are instructed to press H and get 65.0 points.', 'You are instructed to press I and get 73.0 points.', 'You press <<I>> and get 73.0 points.']You press <<"
28,3,233,6,3.0,60.0,80.0,7,I,86.0,547.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 233. There are 10 trials in this game.', 'You are instructed to press I and get 94.0 points.', 'You are instructed to press I and get 73.0 points.', 'You are instructed to press H and get 65.0 points.', 'You are instructed to press I and get 73.0 points.', 'You press <<I>> and get 73.0 points.', 'You press <<I>> and get 83.0 points.']You press <<"
28,3,233,6,3.0,60.0,80.0,8,I,86.0,633.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 233. There are 10 trials in this game.', 'You are instructed to press I and get 94.0 points.', 'You are instructed to press I and get 73.0 points.', 'You are instructed to press H and get 65.0 points.', 'You are instructed to press I and get 73.0 points.', 'You press <<I>> and get 73.0 points.', 'You press <<I>> and get 83.0 points.', 'You press <<I>> and get 86.0 points.']You press <<"
28,3,233,6,3.0,60.0,80.0,9,I,97.0,730.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 233. There are 10 trials in this game.', 'You are instructed to press I and get 94.0 points.', 'You are instructed to press I and get 73.0 points.', 'You are instructed to press H and get 65.0 points.', 'You are instructed to press I and get 73.0 points.', 'You press <<I>> and get 73.0 points.', 'You press <<I>> and get 83.0 points.', 'You press <<I>> and get 86.0 points.', 'You press <<I>> and get 86.0 points.']You press <<"
28,3,233,6,3.0,60.0,80.0,10,I,76.0,806.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 233. There are 10 trials in this game.', 'You are instructed to press I and get 94.0 points.', 'You are instructed to press I and get 73.0 points.', 'You are instructed to press H and get 65.0 points.', 'You are instructed to press I and get 73.0 points.', 'You press <<I>> and get 73.0 points.', 'You press <<I>> and get 83.0 points.', 'You press <<I>> and get 86.0 points.', 'You press <<I>> and get 86.0 points.', 'You press <<I>> and get 97.0 points.']You press <<"
28,3,234,1,3.0,36.0,40.0,1,H,39.0,175.0,False,
28,3,234,1,3.0,36.0,40.0,2,I,40.0,175.0,False,
28,3,234,1,3.0,36.0,40.0,3,I,40.0,175.0,False,
28,3,234,1,3.0,36.0,40.0,4,I,56.0,175.0,False,
28,3,234,1,3.0,36.0,40.0,5,I,21.0,196.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 234. There are 5 trials in this game.', 'You are instructed to press H and get 39.0 points.', 'You are instructed to press I and get 40.0 points.', 'You are instructed to press I and get 40.0 points.', 'You are instructed to press I and get 56.0 points.']You press <<"
28,3,235,6,2.0,32.0,40.0,1,H,34.0,157.0,False,
28,3,235,6,2.0,32.0,40.0,2,H,31.0,157.0,False,
28,3,235,6,2.0,32.0,40.0,3,I,43.0,157.0,False,
28,3,235,6,2.0,32.0,40.0,4,I,49.0,157.0,False,
28,3,235,6,2.0,32.0,40.0,5,I,52.0,209.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 235. There are 10 trials in this game.', 'You are instructed to press H and get 34.0 points.', 'You are instructed to press H and get 31.0 points.', 'You are instructed to press I and get 43.0 points.', 'You are instructed to press I and get 49.0 points.']You press <<"
28,3,235,6,2.0,32.0,40.0,6,I,36.0,245.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 235. There are 10 trials in this game.', 'You are instructed to press H and get 34.0 points.', 'You are instructed to press H and get 31.0 points.', 'You are instructed to press I and get 43.0 points.', 'You are instructed to press I and get 49.0 points.', 'You press <<I>> and get 52.0 points.']You press <<"
28,3,235,6,2.0,32.0,40.0,7,H,32.0,277.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 235. There are 10 trials in this game.', 'You are instructed to press H and get 34.0 points.', 'You are instructed to press H and get 31.0 points.', 'You are instructed to press I and get 43.0 points.', 'You are instructed to press I and get 49.0 points.', 'You press <<I>> and get 52.0 points.', 'You press <<I>> and get 36.0 points.']You press <<"
28,3,235,6,2.0,32.0,40.0,8,I,39.0,316.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 235. There are 10 trials in this game.', 'You are instructed to press H and get 34.0 points.', 'You are instructed to press H and get 31.0 points.', 'You are instructed to press I and get 43.0 points.', 'You are instructed to press I and get 49.0 points.', 'You press <<I>> and get 52.0 points.', 'You press <<I>> and get 36.0 points.', 'You press <<H>> and get 32.0 points.']You press <<"
28,3,235,6,2.0,32.0,40.0,9,I,29.0,345.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 235. There are 10 trials in this game.', 'You are instructed to press H and get 34.0 points.', 'You are instructed to press H and get 31.0 points.', 'You are instructed to press I and get 43.0 points.', 'You are instructed to press I and get 49.0 points.', 'You press <<I>> and get 52.0 points.', 'You press <<I>> and get 36.0 points.', 'You press <<H>> and get 32.0 points.', 'You press <<I>> and get 39.0 points.']You press <<"
28,3,235,6,2.0,32.0,40.0,10,I,27.0,372.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 235. There are 10 trials in this game.', 'You are instructed to press H and get 34.0 points.', 'You are instructed to press H and get 31.0 points.', 'You are instructed to press I and get 43.0 points.', 'You are instructed to press I and get 49.0 points.', 'You press <<I>> and get 52.0 points.', 'You press <<I>> and get 36.0 points.', 'You press <<H>> and get 32.0 points.', 'You press <<I>> and get 39.0 points.', 'You press <<I>> and get 29.0 points.']You press <<"
28,3,236,6,2.0,48.0,40.0,1,I,35.0,171.0,False,
28,3,236,6,2.0,48.0,40.0,2,H,48.0,171.0,False,
28,3,236,6,2.0,48.0,40.0,3,H,43.0,171.0,False,
28,3,236,6,2.0,48.0,40.0,4,I,45.0,171.0,False,
28,3,236,6,2.0,48.0,40.0,5,H,45.0,216.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 236. There are 10 trials in this game.', 'You are instructed to press I and get 35.0 points.', 'You are instructed to press H and get 48.0 points.', 'You are instructed to press H and get 43.0 points.', 'You are instructed to press I and get 45.0 points.']You press <<"
28,3,236,6,2.0,48.0,40.0,6,H,54.0,270.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 236. There are 10 trials in this game.', 'You are instructed to press I and get 35.0 points.', 'You are instructed to press H and get 48.0 points.', 'You are instructed to press H and get 43.0 points.', 'You are instructed to press I and get 45.0 points.', 'You press <<H>> and get 45.0 points.']You press <<"
28,3,236,6,2.0,48.0,40.0,7,H,62.0,332.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 236. There are 10 trials in this game.', 'You are instructed to press I and get 35.0 points.', 'You are instructed to press H and get 48.0 points.', 'You are instructed to press H and get 43.0 points.', 'You are instructed to press I and get 45.0 points.', 'You press <<H>> and get 45.0 points.', 'You press <<H>> and get 54.0 points.']You press <<"
28,3,236,6,2.0,48.0,40.0,8,H,43.0,375.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 236. There are 10 trials in this game.', 'You are instructed to press I and get 35.0 points.', 'You are instructed to press H and get 48.0 points.', 'You are instructed to press H and get 43.0 points.', 'You are instructed to press I and get 45.0 points.', 'You press <<H>> and get 45.0 points.', 'You press <<H>> and get 54.0 points.', 'You press <<H>> and get 62.0 points.']You press <<"
28,3,236,6,2.0,48.0,40.0,9,H,32.0,407.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 236. There are 10 trials in this game.', 'You are instructed to press I and get 35.0 points.', 'You are instructed to press H and get 48.0 points.', 'You are instructed to press H and get 43.0 points.', 'You are instructed to press I and get 45.0 points.', 'You press <<H>> and get 45.0 points.', 'You press <<H>> and get 54.0 points.', 'You press <<H>> and get 62.0 points.', 'You press <<H>> and get 43.0 points.']You press <<"
28,3,236,6,2.0,48.0,40.0,10,H,49.0,456.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 236. There are 10 trials in this game.', 'You are instructed to press I and get 35.0 points.', 'You are instructed to press H and get 48.0 points.', 'You are instructed to press H and get 43.0 points.', 'You are instructed to press I and get 45.0 points.', 'You press <<H>> and get 45.0 points.', 'You press <<H>> and get 54.0 points.', 'You press <<H>> and get 62.0 points.', 'You press <<H>> and get 43.0 points.', 'You press <<H>> and get 32.0 points.']You press <<"
28,3,237,6,3.0,52.0,60.0,1,I,46.0,230.0,False,
28,3,237,6,3.0,52.0,60.0,2,H,43.0,230.0,False,
28,3,237,6,3.0,52.0,60.0,3,I,60.0,230.0,False,
28,3,237,6,3.0,52.0,60.0,4,I,81.0,230.0,False,
28,3,237,6,3.0,52.0,60.0,5,I,58.0,288.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 237. There are 10 trials in this game.', 'You are instructed to press I and get 46.0 points.', 'You are instructed to press H and get 43.0 points.', 'You are instructed to press I and get 60.0 points.', 'You are instructed to press I and get 81.0 points.']You press <<"
